restaurant_id,restaurant_name,cuisine_type
1249,"Faasos - Wraps, Rolls & Shawarma",Breakfast Specials
1250,VIP Sweets Pvt. Ltd.,Rosogolla 
1251,Bhavyam Veg,Punjabi Thali
1252,Cheesecake & co.,Slices
1253,Y Not Food Express,Baked Items
1254,FreshMenu,Omelettes
1255,MOJO Pizza - 2X Toppings,"REGULAR 7"" PIZZAS | VEG [SERVES 1]"
1256,Bikanervala,Chai Bite
1257,Mr Bhatura,Recommended
1258,Rangoli Ice Cream,Ice Cream
1259,ROMNIK PIZZA,Recommended
1260,Tasty Tastes - Nagmapal,Macaroni
1261,Harishankar Veg Restro,Drinks (beverages)
1262,Sangai Continental (Non Halal),Oriental Rice & Noodle
1263,Winni Cakes & More,Pastry
1264,Dmb(Doodh Misthan Bhandar),Thali & Meals
1265,Ovenly by Khurana's,Cake Slices & Desserts
1266,Mughlai Restaurant,Combos
1267,Kalsang Friends Corner,Thukpa (Soup With Noodles)
1268,Dejavu,JAPANESE/KOREAN
1269,Srinidhi Sagar Deluxe,Recommended
1270,Shivansh fast food and restaurant,INDIAN ITEMS
1271,McDonald's,Condiments
1272,Kashmir Trout,Trout Specialities
1273,The Good Bowl,Biryani Bowls
1274,Saffron,Recommended
1275,Mithaas,All Time Favorites
1276,Ganguram,Plain/flavoured Sandesh
1277,Confucius (Christan Basti),Recommended
1278,Ovenly by Khurana's,Bakery Savoury Snacks
1279,The biryani story (HALAL),Kebab
1280,Mughlai Restaurant,Veg Noodles
1281,Chetak Sweet Point,Mawa Sweets
1282,Veg Darbar by Behrouz Biryani,Dastan-e-Kebab (Starters)
1283,Burger Singh(Big Punjabi Burgers),2 Burgers @ Rs 139
1284,Maa Ki Rasoi,Paneer Ki Sabji
1285,NIC Ice Creams,Recommended
1286,Maa Ki Rasoi,Thali
1287,Idly Dosa for You,Dosas
1288,McDonald's,What?s New
1289,Veg Sizzel's,Indian Main Course
1290,Madhurima Veg,Tandoori Breads
1291,The Brownie Studio,Dessert Jar
1292,Malabar Plaza,Recommended
1293,Krishna Vaishno Dhaba,Rice & Pulao
1294,Dindigul Thalappakatti - Since 1957,Season Special Combos
1295,Wow! Momo,Recommended
1296,Vrindavan ki rasoi,Thali
1297,Paakashala,Soup
1298,Chandimata Mistanna Bhander,Breakfast Bestsellers
1299,Cafe Coffee Day,Toastizzas And Garlic Breads - New
1300,The Fisherman's Wharf,Pan Asian Cravings
1301,Sangeetha Veg Restaurant,Indian Curries Large
1302,Parivaar Vegetarian,Breakfast
1303,Costa Coffee,Sandwiches & Rolls
1304,Harishankar Veg Restro,Tandoor Se
1305,Supreme Upper Crust,Milk Shakes & Smoothies
1306,Awadhi,Continental
1307,Oberai Bakers & Cafe,Cakes
1308,Ooopar Resto,Burgers
1309,EatFit,Biryani Bowls
1310,Steamin Mugs Cafe & Restaurant,Tandoor
1311,Hotel Niramish Bhojanalay,Recommended
1312,Sweet Truth - Cake and Desserts,Beverages
1313,New Mughlai Restaurant,Breads
1314,Nini's Kitchen,Shakes & Smoothies
1315,Shiv Sagar Veg Restaurant,Khushbudar saag punjabi veg khajana
1316,Domino's Pizza,DESSERTS
1317,Jai Krishna Vaishno Dhaba,Recommended
1318,Aubree,Crafted Desserts
1319,Chickpet Donne Biryani House,Combos
1320,Shiv Sagar Veg Restaurant,Fresh Fruit Juices
1321,Paris Panini - Gourmet Sandwiches & Wraps,Desserts
1322,Radhe Bol,Chinese
1323,Tan-Sukh By Kanha,Combos and Meals
1324,Shanghai Flavours of China Town,Mocktails
1325,Social,Munchies
1326,Shiv Sagar,Hot Beverages
1327,Veg Meals by Lunchbox,Executive Lunchbox
1328,Cafe Cotinga,Recommended
1329,Daya Hari Chatpata,Thali
1330,Eleven Aizawl,Starters
1331,Baskin Robbins - Ice Cream Desserts,Cups
1332,The Meating Point,Recommended
1333,hotel Toshali,Chinese (Non Veg)
1334,Shiv Sagar Veg Restaurant,Gadbad/Custard
1335,Mellow,Fried Rice
1336,Anna (Truly Veg),Main Course
1337,Samridhi At Kochi,Curries & Dry Main Course
1338,Shree Krishna Bhojanalaya,Breads
1339,Bombay Mishthan Bhandar (Bmb) - Sanganeeri Gate,Cookies
1340,Hotel Rimi International,Round The Clock
1341,Walk In Woods,Breakfast
1342,Madhurima Veg,Recommended
1343,Wow! China,Wow!  Momo  On  Wow China
1344,Arusuvai Cafe,Starters
1345,The Food Court,Pasta
1346,Shakti Sweets Since 1966,Chaat
1347,Aurora Restaurant & Lodging,Recommended
1348,Jayhind Sweets,Traditional Sweets
1349,McDonald's,Wraps
1350,Kanti Sweets,Luxe Candles
1351,Dum Safar Biryani,Biryani Bowls & Combos
1352,Long Jhon Silver's,Garvy
1353,Nazim Khan Kathi Roll,Momos
1354,JBs,Recommended
1355,Harley's Fine Baking,Recommended
1356,BOOM - Sub Style Sandwiches,Veg Starters
1357,Chandimata Mistanna Bhander,Desserts
1358,Little Persia,Recommended
1359,Home Plate by EatFit,Pav Meals@99
1360,Delights by INOX,Crunchy & Loaded Nachos
1361,Attitude Cafe And Restaurant Nxt,Roti
1362,Cafe Coffee Day,Cold Coffee Delights
1363,KAVERI's,Desserts
1364,1944 The Hocco kitchen,Indian Mains
1365,Papputt's Valsa Cafe,Recommended
1366,Mealful Rolls - India's Biggest Rolls,"Chicken Rolls [Big 9""]"
1367,SRIVARI BHIMMAS,Quick Bites
1368,Hotel Enchanto Imphal,Snacks
1369,City Hut Family Dhaba,Sea Food Appetizers
1370,Ovenfresh,Tea Cake
1371,LunchBox  Meals and Thalis,Starters
1372,Tossin Pizza,Appetizers
1373,Big Bowl,Extras
1374,THE PERSIAN TABLE,Desserts
1375,Sethi Tikka Kabab Curry,Veg Main Course
1376,Rominus Pizza And Burger,Desi Flavour Of India
1377,Makhani Darbar,Recommended
1378,Tea Junction,DESSERT
1379,The Story House,Story-house-fries
1380,Sasuma,Recommended
1381,Papputt's Valsa Cafe,Breakfast Bestsellers
1382,Maa Ki Rasoi,Recommended
1383,Wow! Chicken By Wow! Momo,Sides  &  Dips
1384,Shree Gangaur,Cakes
1385,Bambusa Express,Mains
1386,Wow! Momo,Thukpas
1387,Crush Restaurant,Appetizers
1388,Mughlai Restaurant,Recommended
1389,Hira Sweets And Confectionary Pvt. Ltd.,Subah Ka Nashta
1390,Awadhi,Chaat N Snacks
1391,Hot Breads,"Cookies, Muffins & Tea Cakes"
1392,Shree Gangaur,Pastries
1393,Jiva Veg,Indian Breads
1394,Millet Express,Millet Express Classics
1395,Oudh 1590,Tandoor & Kebabs
1396,Delicious Kitchen,Local
1397,Polar Bear,Coffee Sundaes
1398,Yadav Doodh Dairy,Recommended
1399,Felafels Restaurant,Noodles
1400,Indrani Sweets And Restaurant,Tandoori Starters
1401,Jayhind Sweets,Recommended
1402,Mustard Cafe - Hotel Astoria,Desserts
1403,Jiva Veg,Thali
1404,Sri Ganga veg restaurant,Favourites
1405,DMB Sweets Pvt Ltd,Cookies
1406,IFC Pizza and Burger,Delicious Side
1407,Sasuma,Maggi
1408,Sangeetha Veg Restaurant,Indian Breasds
1409,New Little Hut Family Restaurant,Holi Specials
1410,Hira Sweets,Cakes & Pastry
1411,Bombay Mishthan Bhandar (Bmb) - Durapura,Ghee Sweets
1412,Go Zero Ice Creams & Desserts,Recommended
1413,Parsa's,Tandoori
1414,Brahmins' Thatte Idli,South Indian Lunch Combo   
1415,Shyamasree Restaurant,Recommended
1416,The Master Chef,Momo Hut
1417,Khana Khazana (Shankar Nagar),Sabziyaan
1418,Punjabi Darbaar Dhaba,Veg Dishes
1419,Bektash,Add Ons
1420,Bengaluru Central Cafe,Rice & Pulao
1421,Lord Petrick,Duo Meals
1422,Sangai Continental (Non Halal),Indian Rice / Breads
1423,Panna Sweets & Restaurant,Dry Fruit
1424,Highway Kitchen,Non-Veg Starters
1425,Supreme Upper Crust,Today Specials
1426,Anna Punjabi,Mutton
1427,Daya Hari Mithai,Indian Main Course
1428,Arusuvai Cafe,Breakfast Menu
1429,Radhey Lal Premium Sweets,Summer Beverages
1430,Aao Ji Te Khao Ji,South Indian Dishes
1431,Sangeetha Veg Restaurant,Starters
1432,New Chanakya,Fried Rice and Noodles
1433,Sandy's Chocolate Laboratory,Freshly Baked Cookies
1434,Mikado Restaurant,Non Vegetarian Delights
1435,Pizza Hut,One Plus One Medium @649
1436,Bombay Mishthan Bhandar (Bmb) - Durapura,Bengali Sweets
1437,Tara Bhojanalya,Breads
1438,Barbecue Live,Starters
1439,Wow! China,Barish Combo Save up to41%
1440,Classic Radhey Sweets,Gifting Specials
1441,Dubai Hut,Indian Breads
1442,Shaan Sweets And Snacks,Packet items
1443,Shiv Sagar Veg Restaurant,Saath Saath
1444,Jashan Restaurant,Recommended
1445,Cherry Sweets & Confectioners,Snacks
1446,Jugaad Jn,Chat Corner 
1447,Ratna Cafe (Estd.1948),Snacks
1448,Sakana,Starter
1449,Gayatri Ganthiya,Gota And Vada
1450,McDonald's,No Deal Like McDeal
1451,Nini's Kitchen,Rice
1452,Rominus Pizza And Burger,Combo
1453,Mr. Pizza,Recommended
1454,Urban Pinds Food Factory,Recommended
1455,Kanji Sweets & Restaurant,Economy Meals
1456,Papputt's Valsa Cafe,Breakfast
1457,PVR Tiffins,Tiffins
1458,Ritz Mithai Vatika,Pocket Frindly Breakfast
1459,Shiv Sagar Veg Restaurant,Kebab
1460,Chullah,Non Veg Main Course
1461,Bombay Mishthan Bhandar (Bmb) - Durapura,Exclusive Combos
1462,Sakana,Desserts
1463,Mahalaxmi Sweets & Restaurant,Soup
1464,Jay Bhavani Vadapav,Muska Bun
1465,Dejavu,MAIN COURSE FISH
1466,Rajani's Kitchen,Recommended
1467,Dmb(Doodh Misthan Bhandar),Recommended
1468,Madras Cafe,Rice
1469,Hot Breads,Milk Cakes / Tres Leches
1470,Tossin Pizza,Gourmet Veg Pizza
1471,Grameen Kulfi,Recommended
1472,Paakashala,Milkshakes
1473,Tihar Flavours of Jail,Recommended
1474,The Good Bowl,Beverages
1475,Sachins Dragon Villa,Chinese
1476,Roll Corner,Must Try Combos
1477,Vrindavan Restaurant,Baked
1478,Dindigul Thalappakatti - Since 1957,Dosa & Idiyappam
1479,Tan-Sukh By Kanha,Continental Special
1480,Dejavu,TO DAY SPICEAL
1481,Badmaash Kebabi,Breads
1482,Swasti Niramish Hotel,Recommended
1483,McDonald's,Desserts.
1484,Burger Farm,NON-VEG BURGERS
1485,Arusuvai Cafe,Evening Special Menu
1486,So Southy,Vada
1487,6 Ballygunge Place Takeaway,Recommended
1488,Mealful Rolls - India's Biggest Rolls,Chicken Starters
1489,Bhikharam Chandmal,Maida Namkeen
1490,Sangeetha Veg Restaurant,Juices
1491,LunchBox  Meals and Thalis,North Indian Curries
1492,Barbeque Nation,Recommended
1493,The Boston Cafe & Patisserie,Macarons
1494,Madhurima Veg,SPECIAL MOMOS
1495,NH1 Bowls - Highway To North,Non-Veg Rice Bowls [Masala Rice]
1496,Gola Sizzlers,Thali/ Meal Boxes
1497,Bikanervala,Rice & Biryani
1498,Bombay Mishthan Bhandar (Bmb) - Sanganeeri Gate,Recommended
1499,McDonald's,Shravan Specials
1500,Smoke House - Sangaiprou,Pizza
1501,Jashn The Restaurant,Recommended
1502,Felafels Restaurant,Easy bites
1503,Cheesecake & co.,Brownies
1504,Cafe Ertugrul,Bread And Naan
1505,Harish Bakery,Premium Cakes & Pastries
1506,ITC Master Chef Creations,Dum Biryanis
1507,The Phoenix Residency,Veg Main Course
1508,Handi Punjab Ki,Veg Seasonal
1509,Aromas Cafe & Bistro,Pizzas & Bruschettas
1510,House of Idlies,Available All Through The Day
1511,Parsa's,Breads
1512,Burger Farm,Gourmet Series (Non Veg)
1513,Shreelal Food Plaza,Main Course
1514,Veg Sizzel's,Chinese Starters
1515,Delly Belly,Main Course
1516,Food On Way,Fixed Meals
1517,New Khusboo Biryani (Halal),Recommended
1518,Try Me,Rice Bowls
1519,Mikado Restaurant,"Vegetarian Tandoor, Indian & Chinese Starters"
1520,Suruchi,Biriyani
1521,Short Crust: Cakes & More,Recommended
1522,Wakhra Swaad,Veg Appetizers
1523,Bombay Misthan Bhandar,Breads
1524,Chhabra's Pure Veg,Indian Main Course
1525,Keventers - Milkshakes & Desserts,Signature Cold Coffees
1526,ZAZA Mughal Biryani,Recommended
1527,hotel Toshali,Rice
1528,Dejavu,SOUP NON VEG
1529,McDonald's,Coffee Starts @99
1530,Fast Pizza,Recommended
1531,Crescent International Hotel,Vegetables Gravy
1532,Donald's Pastry Shop,Snacks
1533,Balaji Restaurant,Thali
1534,Keventers - Milkshakes & Desserts,Recommended
1535,CakeZone Patisserie,Anniversary & Birthday Cakes
1536,Yummy Bites,Chowmein
1537,Harilal's,Teej Special
1538,Krishnaz,Chinese
1539,HNESHEL BURI,Bhaaja
1540,BOX8 - Desi Meals,Desserts
1541,Veg Meals by Lunchbox,All Day Breakfast Box
1542,6 Ballygunge Place Takeaway,Non Veg Fry
1543,Cafe Coffee Day,Celebration Cakes & Desserts
1544,Baskin Robbins - Ice Cream Desserts,Ice Cream Waffle Cones
1545,Daya Hari Chatpata,Roti And Lacha
1546,Radha Krishna,Main Course
1547,New Shakti Sweets,Recommended
1548,Urban Pinds Food Factory,Fish Main Course
1549,Faasos' Signature Wraps & Rolls,International Wraps
1550,Mughlai Restaurant,Mutton Main Course
1551,Ovenfresh Cakes And Desserts,Cupcakes By CakeZone
1552,Confucius (Silpukhuri),Chinese Starters
1553,Neelkanth Sweets,Namkeens - Namak Ishq Ka
1554,Grits N Gravy,Recommended
1555,Varalakshmi Tiffins,Uthappam
1556,Kaveri - Lalpur,Sweeets And Desserts
1557,Cheesecakes By CakeZone,Recommended
1558,BOX8 - Desi Meals,Desi Sandwiches
1559,Great Indian Khichdi by EatFit,Rice Meals
1560,Red Chilliz,Breads
1561,Balaji Restaurant,Rotiyaan
1562,Urban Tadka,Seafood Starters
1563,Chahat Biryani,Desserts
1564,Sodhani Sweets And Namkeen,Snacks
1565,Gangaur Next,ALL DAY BREAKFAST
1566,Anjappar,Recommended
1567,Roll Xpress,Extra
1568,Bektash,Alfahm
1569,Meat and Eat,Burger Meal Combos
1570,Baba Au Rhum Badem,Recommended
1571,ITC Aashirvaad Soul Creations,Snack Time Specials
1572,The Garage Cafe,Cold Beverage 
1573,The Brooklyn Creamery - Healthy Ice Cream,Recommended
1574,Frespresso,Noodles
1575,FreshMenu,Recommended
1576,Sodhani Sweets,Snacks
1577,HNESHEL BURI,Thali
1578,Gokul Oottupura,Curries & Gravies
1579,Sodhani Sweets,Ghewar
1580,Ovenly by Khurana's,Tea Cakes
1581,PS4 Veg Restaurant (Perambur Sri Srinivasa),Recommended
1582,Bombay Misthan Bhandar,MOMOS
1583,Brijwasi Pure Veg,Main Course
1584,BOX8 - Desi Meals,Comfort Meals
1585,Brew n Bite,Sides And Snacks
1586,Harish Bakery,Sweets
1587,Wendo's Pizza,Pasta
1588,The Belgian Waffle Co.,Waffle Cakes
1589,Anna Snacks,Breads
1590,Indrani Sweets And Restaurant,Pocket Friendly Meals
1591,Shiv Sagar,Recommended
1592,French Loaf,Breads
1593,Royal Indraprastha,Meals
1594,Veg Meals by Lunchbox,Rice Lunchbox
1595,Giani,Ice Cream Sundaes
1596,Amrit Sweets Phase 5,Sweets (Mithai)
1597,Red Dragon (Chopstix),Beverages
1598,HRX by EatFit,Whole Wheat Sandwiches
1599,KFC,Hot & Crispy Chicken & Wings
1600,Pastas By Pizza Hut,Beverages
1601,Faasos' Signature Wraps & Rolls,Indie Wraps
1602,Poetry By Love & Cheesecake,Eggs and Omelettes
1603,Hungry Panda,Chow
1604,HRX by EatFit,Supergrain Khichdi Bowls
1605,Goila Butter Chicken,Late Night Veg
1606,7th Heaven,Cakes
1607,Chai Govindam,Our Specials
1608,Behrouz Biryani,Biryani & Kebab Thali
1609,Wendy's Burgers,Korean Burgers & Wraps
1610,Kim Pou Restaurent,Soup
1611,Burger Farm,My Favourite
1612,Simla Chat,Swiggy Exclusive Combos
1613,Sangeetha Veg Restaurant,Anytimers
1614,KFC,Value Snackers
1615,Daily Kitchen - Everyday Homely Meals,Sides & Drinks
1616,Vadilal Ice Creams,Badabite
1617,"The Dessert Heaven - Pastry, Brownie and Cakes",Recommended
1618,Delicious Fast Food,Recommended
1619,Frespresso,Chicken Apprtizer
1620,Lhasa Restaurant,Naan/roti
1621,French Loaf,Pastry
1622,MOJO Pizza - 2X Toppings,Gourmet Pastas - by Hola
1623,Indiana Restaurant,A La Carte
1624,Neelkanth Sweets,Teej Special
1625,Rahmaniya Kethel's Chicken,Starter
1626,Ovenfresh,Pastries
1627,Kaveri - Lalpur,Thick Shake
1628,Chopstyx,Rice
1629,The Food Court,Main Course
1630,Salad Days,NOURISH BOWLS
1631,Momo Nation Cafe,Momos
1632,Golden Dragon,Soups
1633,Amritsari Restaurant Katora Talab,Sabji
1634,Frozen Bottle,Cold Coffees
1635,Gokul Oottupura,Evening Specials
1636,Polar Bear,Sandwiches
1637,McDonald's,Happy Meal.
1638,Kaveri - Lalpur,Recommended
1639,Nini's Kitchen,Combos
1640,Tibet Kitchen,Chicken
1641,Aurora Restaurant & Lodging,Soup
1642,Indrani Sweets And Restaurant,Pocket Friendly Breakfast
1643,KFC,LATE NIGHT SPECIALS (STARTING AT 199)
1644,New Mughlai Restaurant,Combos
1645,Good Flippin' Burgers,Buckets
1646,Kalsang Friends Corner,Noodles (Home Made)
1647,Tibet Kitchen,Fries
1648,Odiani Hotel & Restaurant,Chilli Special Veg
1649,Dindigul Thalappakatti - Since 1957,SPECIAL MEALS
1650,Jashn The Restaurant,Non Veg Main Course 
1651,Punjabi Rasoi,Indian Rice
1652,Gokul Dham Ka Dhaba,Main Course (Chinese)
1653,Bowljini Mix Eat Repeat,Indian BOWLJ
1654,Sasuma,Stuff Paratha
1655,Dragon Panda,Starters
1656,Gangaur Govindam,Pizza
1657,"Ovenfresh Pizzas, Cakes & Desserts",Donuts
1658,BIZZA Cafe Heritage,Yogurt's Raita
1659,Matkawala,Snacks
1660,Hira Sweets And Confectionary Pvt. Ltd.,South Indian
1661,9 Hills Bistro,Sides
1662,Daya Hari Chatpata,Kabab
1663,Mealful Rolls - India's Biggest Rolls,Veg Starters
1664,Wood Street Cafe,Breakfast
1665,Bawarchi Ac Family Restaurant,Combos
1666,Tea Junction,HOT TEA
1667,Biryani Hut,Chinese
1668,BOX8 - Desi Meals,Sides & Drinks
1669,House of Idlies,Evening Special Combos
1670,Anna Punjabi,Biryani
1671,Dindigul Thalappakatti - Since 1957,Thalappakatti Combos
1672,Momo Magic Cafe,Chinese Magic
1673,Mahalaxmi Sweets & Restaurant,Papad
1674,"The Dessert Heaven - Pastry, Brownie and Cakes",Cheesecake
1675,Scholars,Biriyani
1676,GLOBO Ice Creams Of The World,Sinful Chocolate Ice Creams
1677,Sweet Truth - Cake and Desserts,Indian Desserts
1678,Behrouz Biryani,Shaan Biryani (Serves-2)
1679,Domino's Pizza,Party Combo
1680,Dejavu,GRILLED  /  SMOKED
1681,New Shakti Sweets & Bakery,Recommended
1682,The Belgian Waffle Co.,Waffle Sundae
1683,De Linz Cafe,Sandwiches
1684,1944 The Hocco kitchen,Salads & Accompaniments
1685,Mad Over Donuts,Bites
1686,Simla Chat,Momos
1687,Tea Post,Monsoon Combo
1688,New Parivar Restaurant,Recommended
1689,Sherowali Restaurant And Cafe,Breads
1690,Jayhind Sweets,Gift Hamper
1691,Polar Bear,Dairy-Free Sorbets
1692,Dessi Cuppa,Recommended
1693,Paprika - Pramod Laddu Bhandar,Continental Kitchen
1694,Friends Cafe,Noodles
1695,ITC Aashirvaad Soul Creations,Roti & Rice
1696,Hotel Polo Towers,Indian Kebab & Appetizers
1697,FreshMenu,Gourmet sandwiches
1698,Royal Indraprastha,Pav Bhaji
1699,Kanji Sweets & Restaurant,South Indian
1700,Grills Cafe,Kids Special
1701,Pal Sweet and Dhaba,Lunch
1702,Kwality Walls Ice Cream and More,Cornetto
1703,Sopo,Broth And Bowls
1704,Punjabi Rasoi,Indian Non Veg
1705,Churuwala,Sweets
1706,Mustard Cafe - Hotel Astoria,Sides
1707,Bhavyam Veg,Dosa
1708,Nathu'S Sweets And Restaurant,Chaat
1709,Sangeetha Veg Restaurant,Soups
1710,Domino's Pizza,Beverages
1711,Mahalaxmi Sweets & Restaurant,Breads
1712,Taste With Me !,Thalis
1713,Laduram Nanagram Mawawala,Snacks
1714,CakeZone Patisserie,Brownie
1715,Devi Fast Food,Recommended
1716,IGP Cakes,Exclusive Combos
1717,Khullak Cafe,Thai
1718,Gopal's,Thali
1719,Infusion,Veg & Gravy
1720,Domino's Pizza,Pizza & More
1721,Tea Junction,IN BETWEEN BREADS
1722,House of Idlies,Breakfast Combos
1723,Krishna Cafe,Tandoorse
1724,Ghar Ka Tadka,Main Course (Dal)
1725,House of Idlies,Quick Starters
1726,The Airawat Kitchen,Rice Items/ Chapathi
1727,Jiva Veg,Paneer Main Course
1728,Infusion,Starters
1729,Paakashala,Chinese Starter
1730,Sethi Tikka Kabab Curry,Mutton Main Course
1731,Rominus Pizza and Burger,Premium Cheesy Mania (100% Dairy Cheese)
1732,Theobroma,Brownies
1733,Pikwik Since 1991,Chicken Indian Main Course
1734,Daya Hari Mithai,Thali
1735,Daya Hari Mithai,Combo
1736,Blue Tokai Coffee Roasters,Recommended
1737,Asia Seven - Sizzling Chinese,Recommended
1738,Tree Cafe And Restaurants,Noodles
1739,Briyanis Mahal,Accompaniments
1740,Shiv Sagar,Oriental Starters
1741,Frozen Bottle,All Day Food
1742,The Eleganza,Appetizens
1743,Amar Bhojnalya,Main Course
1744,Salad Days,OVERNIGHT OATMEAL BOWLS
1745,Jugaad Jn,Side Dishes 
1746,Hira Sweets,Cookies & Namkeen
1747,Krishna Vaishno Dhaba,Jain Special
1748,Makhani Darbar,Beverages
1749,Tan-Sukh By Kanha,Sizzlers
1750,Shakti - The Sandwich Shop,Bread
1751,Urban Pinds Food Factory,Fried Rice | Noodles | Chopsuey
1752,Roll's Hut,Tikka Kababs Lovers
1753,Friends Corner,Fish
1754,Sangeetha Veg Restaurant,South Indian Foods
1755,City Wok Restaurant,Chopsuey
1756,NIC Ice Creams,No Added Sugar Range
1757,Bawarchi - The Royal Chef,Indian Rice Veg
1758,Dejavu,NOODLES NON-VEG
1759,Red Chilly's - Spirits N Spices,Soup
1760,Aubree,Combos
1761,Wow! Chicken By Wow! Momo,Oh! Saucy (Newly Launched)
1762,Poetry By Love & Cheesecake,Bakery
1763,Hungerz,Recommended
1764,Jay Bhavani Vadapav,Sandwich
1765,Absolute Shawarma,Chicken Shawarma Rolls
1766,A1,Starter
1767,China Belly By Wow! Momo,Noodles Regular
1768,Mama's Kitchen,Roll
1769,Saladspoint,Newly Launched Salad
1770,Daya Hari Chatpata,Combo
1771,Logo Cafe,Noodles/rice
1772,Burger Farm,VEG MUNCHIES
1773,Samoxa,Samoxa
1774,Ratna Cafe (Estd.1948),Dosa
1775,Radha Krishna,Starters
1776,Frespresso,Rice
1777,Rominus Pizza And Burger,Traditional Classic Pizza Veg
1778,Maa Ki Rasoi,Soups
1779,Highway Kitchen,MOMOS DELIGHT
1780,Mealy - Your Everyday Meal,Award Winning Thali [Make Your Own]
1781,INDIAN COFFEE HOUSE,Eggs
1782,Hotel Surabhi udupi veg,Dosas
1783,Oriental Restaurant,Biryani
1784,Lamee,Rice
1785,Ooopar Resto,Add Ons
1786,Saladspoint,Newly Launched
1787,Food Lovers Restaurant,Chicken
1788,Idly & Dosai Delight,Idly varieties
1789,FreshMenu,Crispy Fried Chicken
1790,Machhli Baba Fries,Mughlai Paratha
1791,Mustard Cafe - Hotel Astoria,Savour The Sea
1792,Daya Hari Mithai,Dal
1793,SRIVARI BHIMMAS,Main Course
1794,Eleven Aizawl,Rice And Biryani
1795,Briyanis Mahal,Breads
1796,Ganguram,Nolen Gur Sandesh (hard/soft)
1797,"WeFit - Protein Bowls, Salads & Sandwiches",WeFit Keto Meals
1798,AVO's Kitchen,Indian Breads
1799,Zaatar Arabic Restaurant,Biriyani
1800,Anandji Sweets,Snacks
1801,Mustard Cafe - Hotel Astoria,Recommended
1802,7th Heaven,Premium Exotic Cakes
1803,Itminaan Matka Biryani - Slow Cooked,Chicken Starters
1804,Confucius (Silpukhuri),Veg Soups
1805,BOX8 - Desi Meals,All-in-1 Thali Meals
1806,Preeti Tiffins,Butter Cheese Special
1807,Radhey Lal's Parampara Sweets,Chaat
1808,Hosanna Restaurant,Noodles
1809,Aromas Cafe & Bistro,We Recommend
1810,Spicy Affair,Recommended
1811,Mio Amore,Recommended
1812,Labonel Fine Baking,New Arrivals
1813,Veg Sizzel's,Indian Starters
1814,Mahawar Baker's & Sweets,Beverages
1815,Varalakshmi Tiffins,Dosa
1816,Apna Vaishno Dhaba,Thali
1817,Hira Sweets,Recommended
1818,The Story House,Dimsum
1819,Ratna Cafe (Estd.1948),Breads
1820,Laduram Nanagram Mawawala,Namkeen
1821,Krishna Cafe,Raita & Salad
1822,Behrouz Biryani,Veg Specials
1823,Sakana,Noodles
1824,Kwality Walls Ice Cream and More,Cups
1825,Dindigul Thalappakatti - Since 1957,Value Bowl
1826,Tan-Sukh By Kanha,Breads
1827,Theth Masala,Indian Breads
1828,Arabikaas Arabian Restaurant,Indian Gravy
1829,Delly Belly,Thalis
1830,Andhra Gunpowder,Desserts.
1831,Ovenfresh Cakes And Desserts,Tea Cake
1832,Pastas By Pizza Hut,Pizzas
1833,Third Wave Coffee,Matcha
1834,Sri Ganga veg restaurant,Sweets
1835,Anna (Truly Veg),Combo
1836,Wakhra Swaad,Thali
1837,Domino's Pizza,Cheese Volcano
1838,Munchies,Snacks/Fries
1839,Hira Sweets And Confectionary Pvt. Ltd.,Pizza & Pasta
1840,Popeyes,Sides & Dips
1841,Prime Bakery & Sweets,Sweets
1842,Jay Bhavani Vadapav,Sandwiches
1843,The Fisherman's Wharf,Land Of Thousand Spices
1844,Miles - City Mall,Quick Bites
1845,Dindigul Thalappakatti - Since 1957,BIRYANI VARIETY
1846,Bhavyam Veg,Raitas
1847,Homely,Dal & Sabzi
1848,Aromas Cafe & Bistro,Quick Bites
1849,ITC Master Chef Creations,Authentic North Indian Breakfast Meals
1850,Madhurima Veg,Special Combo -Meal
1851,Cafe Go Green,Far Eastern Rice And Noodles
1852,ZAZA Mughal Biryani,Chicken Starters
1853,Laxmi Pure Veg,"Dahi, Raita, Salad & Papad"
1854,Gwalia Sweets & Fast Food,Ganesh Chaturthi - Modak Special
1855,Rama Restaurant,Pizza
1856,Frespresso,Gravy
1857,Sambharsa,Dosai Classic
1858,Salad Days,PITA POCKETS
1859,"WeFit - Protein Bowls, Salads & Sandwiches",Drinks
1860,City Dhaba,Rice
1861,Pour Tous,Chinese (veg)
1862,Chef's Planet,Veg Soups
1863,LunchBox - Meals and Thalis,Stuffed Paratha Lunchbox
1864,Rominus Pizza And Burger,Burgerry Pizza
1865,Momo Magic Cafe,Tandoori Momos
1866,Wow! Chicken By Wow! Momo,Dugna Combo
1867,Paakashala,Dosa
1868,Sree Vishnu Bhavan,Indian Breads
1869,Shiv Sagar,Special Desserts
1870,CakeZone Patisserie,Pastry
1871,Gwalia Sweets & Fast Food,Dry Fruit Sweets
1872,Anjappar,Veg Starters
1873,Sunny's Restaurant - Keishampat,Recommended
1874,Ifthar,Arabian Special
1875,Roastery Coffee House,Salads
1876,Mio Amore,Celebration Cake Eggless
1877,AVO's Kitchen,Dry Vegetables
1878,Kalsang Friends Corner,Prawns
1879,Roti Tarka,Main Course
1880,FNP Cakes By Ferns N Petals,Recommended
1881,Jamie Oliver's Pizzeria,Rebel Pizza
1882,Pizzmo,Indian
